Páratartalom [%]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
62	5	231	2347	270	0	0	0	0	2347	270	231	5	0	0	0	0	2853	5	1
62	0	0	0	0	0	340	2439	61	2439	340	61	0	0	0	0	0	2840	3,5	1
62	1166	2572	1785	167	28	9	16	4	2572	1785	1166	167	28	16	9	4	5747	2,2	1
63	0	0	1726	1398	0	0	0	0	1726	1398	0	0	0	0	0	0	3124	3,1	1
62	0	0	0	0	15	1414	1984	0	1984	1414	15	0	0	0	0	0	3413	1,7	1
62	0	0	706	1365	0	0	0	0	1365	706	0	0	0	0	0	0	2071	3,5	1
62	4	16	50	123	407	977	1673	1234	1673	1234	977	407	123	50	16	4	4484	3,3	0
62	0	719	1756	979	220	55	2	0	1756	979	719	220	55	2	0	0	3731	34,6	0
62	9	5	0	0	0	2525	0	0	2525	9	5	0	0	0	0	0	2539	18,5	1
62	592	1005	1206	594	325	63	31	11	1206	1005	594	592	325	63	31	11	3827	1,6	0
62	0	0	0	781	3834	0	0	0	3834	781	0	0	0	0	0	0	4615	7,2	1
62	0	0	0	2275	57	0	0	2	2275	57	2	0	0	0	0	0	2334	7,7	1
62	0	0	789	1615	0	0	0	0	1615	789	0	0	0	0	0	0	2404	64,6	1
62	0	0	35	2722	0	0	0	0	2722	35	0	0	0	0	0	0	2757	4,7	1
62	0	0	2057	3790	0	0	0	0	3790	2057	0	0	0	0	0	0	5847	13,4	1
62	288	903	1379	2227	1000	391	168	30	2227	1379	1000	903	391	288	168	30	6386	1,7	0
62	125	545	1058	1906	2458	1285	499	83	2458	1906	1285	1058	545	499	125	83	7959	130,3	0
63	0	3	22	80	1922	118	0	0	1922	118	80	22	3	0	0	0	2145	39,5	1
63	0	0	0	68	2408	0	0	0	2408	68	0	0	0	0	0	0	2476	35,1	1
63	0	0	0	1895	0	0	0	1	1895	1	0	0	0	0	0	0	1896	19,3	1
61	132	821	1815	2409	1010	219	59	19	2409	1815	1010	821	219	132	59	19	6484	7,6	0
61	17	52	666	1239	497	37	24	19	1239	666	497	52	37	24	19	17	2551	10,3	0
63	26	257	1434	1974	1253	122	28	10	1974	1434	1253	257	122	28	26	10	5104	7,9	0
63	0	3540	1262	0	0	0	0	0	3540	1262	0	0	0	0	0	0	4802	1,8	1
63	0	0	0	0	1637	0	0	0	1637	0	0	0	0	0	0	0	1637	15,6	1
61	372	729	917	1621	1775	799	621	283	1775	1621	917	799	729	621	372	283	7117	10,1	0
61	15	50	51	55	709	2255	151	126	2255	709	151	126	55	51	50	15	3412	24,2	0
63	0	43	1991	23	0	0	0	0	1991	43	23	0	0	0	0	0	2057	13,6	1
64	340	1246	1621	1148	769	155	36	20	1621	1246	1148	769	340	155	36	20	5335	2,9	0
64	0	0	0	0	2105	0	0	0	2105	0	0	0	0	0	0	0	2105	9,6	1
60	186	599	902	1359	807	300	110	21	1359	902	807	599	300	186	110	21	4284	2,2	0
60	32	228	921	1891	2558	524	107	23	2558	1891	921	524	228	107	32	23	6284	6,2	0
64	18	62	127	1383	1758	104	24	0	1758	1383	127	104	62	24	18	0	3476	16,1	0
59	23	165	559	1419	2387	1406	1014	183	2387	1419	1406	1014	559	183	165	23	7156	18,2	0
64	1354	0	0	0	0	0	0	1	1354	1	0	0	0	0	0	0	1355	2,3	1
64	0	0	8	516	1869	187	15	0	1869	516	187	15	8	0	0	0	2595	22	1
59	0	3	0	0	0	1237	0	0	1237	3	0	0	0	0	0	0	1240	10,1	1
58	0	0	0	0	0	0	25	1673	1673	25	0	0	0	0	0	0	1698	1,6	1
58	27	107	372	963	953	1224	435	52	1224	963	953	435	372	107	52	27	4133	10,4	0
64	0	0	2418	816	3	1	0	0	2418	816	3	1	0	0	0	0	3238	2,2	1
58	0	0	0	758	2531	0	0	0	2531	758	0	0	0	0	0	0	3289	10,4	1
64	0	527	604	0	0	0	0	0	604	527	0	0	0	0	0	0	1131	4,7	0
64	0	0	0	630	1778	0	0	0	1778	630	0	0	0	0	0	0	2408	53,5	1
59	36	156	374	807	1376	1566	1647	592	1647	1566	1376	807	592	374	156	36	6554	1,2	0
59	604	1344	1664	2394	1616	870	442	120	2394	1664	1616	1344	870	604	442	120	9054	3,2	0
59	0	2171	0	0	0	2	3	0	2171	3	2	0	0	0	0	0	2176	2,2	1
59	47	331	831	1360	2404	1209	337	51	2404	1360	1209	831	337	331	51	47	6570	18,9	0
61	99	665	1406	2330	1058	219	59	26	2330	1406	1058	665	219	99	59	26	5862	7,9	0
61	775	1285	376	228	95	36	23	11	1285	775	376	228	95	36	23	11	2829	6,5	0
61	0	0	0	2072	2877	0	0	0	2877	2072	0	0	0	0	0	0	4949	22,3	1
65	0	10	119	820	2101	422	13	0	2101	820	422	119	13	10	0	0	3485	23,3	1
61	0	0	645	2804	28	0	0	0	2804	645	28	0	0	0	0	0	3477	2,1	1
61	90	287	467	800	1714	2682	916	410	2682	1714	916	800	467	410	287	90	7366	10,2	0
64	0	0	0	0	1807	83	0	0	1807	83	0	0	0	0	0	0	1890	58,5	1
60	0	0	0	2031	1477	15	0	0	2031	1477	15	0	0	0	0	0	3523	3,8	1
60	0	0	4	219	2180	2665	127	0	2665	2180	219	127	4	0	0	0	5195	17,1	1
61	230	640	988	1994	1169	508	201	40	1994	1169	988	640	508	230	201	40	5770	21,6	
62	1	0	0	502	3322	1308	0	0	3322	1308	502	1	0	0	0	0	5133	3,8	1
62	0	0	2108	1939	0	0	0	0	2108	1939	0	0	0	0	0	0	4047	28,1	1
66	0	0	0	0	714	2459	59	0	2459	714	59	0	0	0	0	0	3232	31,1	1
62	0	2	1	0	0	1	44	1691	1691	44	2	1	1	0	0	0	1739	2,6	1
62	19	12	2480	37	2	5	6	3	2480	37	19	12	6	5	3	2	2564	9,8	1
62	3	6	1	0	421	1292	75	5	1292	421	75	6	5	3	1	0	1803	10,7	1
66	0	0	0	1656	0	0	0	0	1656	0	0	0	0	0	0	0	1656	2,7	1
66	0	227	1583	946	188	10	17	5	1583	946	227	188	17	10	5	0	2976	34,9	1
62	0	0	0	72	2462	196	0	0	2462	196	72	0	0	0	0	0	2730	10,9	1
63	0	0	0	0	59	3540	2481	0	3540	2481	59	0	0	0	0	0	6080	734,3	1
68	0	0	0	2184	0	0	0	0	2184	0	0	0	0	0	0	0	2184	646,4	1
67	2	0	2700	0	2	2	3	1	2700	3	2	2	2	1	0	0	2710	121,9	1
64	3	48	2809	2454	405	170	2	3	2809	2454	405	170	48	3	3	2	5894	54,1	1
65	0	1553	326	0	0	2	1	2	1553	326	2	2	1	0	0	0	1884	64,3	1
64	4	4	6	7	6	507	2404	0	2404	507	7	6	6	4	4	0	2938	17,8	1
63	0	0	1	0	1729	1677	0	0	1729	1677	1	0	0	0	0	0	3407	6,5	1
63	948	2489	264	1	2	4	4	2	2489	948	264	4	4	2	2	1	3714	15,7	1
63	2	2	1	2	1741	2195	0	1	2195	1741	2	2	2	1	1	0	3944	6,5	1
63	3	3	0	1352	1909	0	3	3	1909	1352	3	3	3	3	0	0	3273	6,9	1
63	3	425	1228	1581	1323	616	0	0	1581	1323	1228	616	425	3	0	0	5176	16	0
65	0	0	0	8	1686	3588	584	4	3588	1686	584	8	4	0	0	0	5870	10	0
63	1	0	0	1	0	0	2312	725	2312	725	1	1	0	0	0	0	3039	14,5	1
65	0	0	36	2234	2326	894	0	0	2326	2234	894	36	0	0	0	0	5490	67,6	0
63	1491	7	0	4	2	3	1	2	1491	7	4	3	2	2	1	0	1510	6,9	1
63	1	4	9	24	685	1873	3126	916	3126	1873	916	685	24	9	4	1	6638	1,1	1
63	3	0	0	0	0	2367	911	0	2367	911	3	0	0	0	0	0	3281	79	1
64	0	0	791	1768	240	0	0	0	1768	791	240	0	0	0	0	0	2799	175,8	1
64	8	6	26	59	190	361	964	649	964	649	361	190	59	26	8	6	2263	2,8	0
64	722	1271	1493	608	145	24	10	7	1493	1271	722	608	145	24	10	7	4280	3,8	0
64	2005	545	236	96	26	13	16	15	2005	545	236	96	26	16	15	13	2952	2,6	0
64	159	583	830	862	486	326	201	180	862	830	583	486	326	201	180	159	3627	2,7	0
64	15	43	56	73	172	317	1203	1293	1293	1203	317	172	73	56	43	15	3172	6,8	0
63	168	769	1540	2640	1446	679	246	42	2640	1540	1446	769	679	246	168	42	7530	6,9	0
62	0	0	1376	2050	0	0	0	0	2050	1376	0	0	0	0	0	0	3426	20,3	1
62	5	10	4	16	2291	3107	213	9	3107	2291	213	16	10	9	5	4	5655	30	1
63	0	0	0	2541	0	8	5	5	2541	8	5	5	0	0	0	0	2559	38,3	1
62	0	0	0	0	1216	2111	0	0	2111	1216	0	0	0	0	0	0	3327	4,5	1
63	0	0	0	0	1513	2039	6	3	2039	1513	6	3	0	0	0	0	3561	80,8	1
65	0	0	76	1857	481	0	0	0	1857	481	76	0	0	0	0	0	2414	4,8	1
65	0	0	21	2290	304	0	0	0	2290	304	21	0	0	0	0	0	2615	18,3	1
65	0	1960	24	0	0	0	0	0	1960	24	0	0	0	0	0	0	1984	5,3	1
65	0	0	453	1850	0	0	0	0	1850	453	0	0	0	0	0	0	2303	38,8	0
59	165	359	452	532	732	1890	872	679	1890	872	732	679	532	452	359	165	5681	11,3	0
65	0	0	2114	0	0	0	2	6	2114	6	2	0	0	0	0	0	2122	24,9	1
58	750	821	1107	487	304	109	84	28	1107	821	750	487	304	109	84	28	3690	17,4	0
58	1094	1336	1497	1324	911	564	488	311	1497	1336	1324	1094	911	564	488	311	7525	31	0
65	0	0	0	0	29	2602	63	0	2602	63	29	0	0	0	0	0	2694	11,3	1
65	0	0	1383	306	0	0	0	1	1383	306	1	0	0	0	0	0	1690	4,1	0
66	0	0	76	1511	449	0	0	0	1511	449	76	0	0	0	0	0	2036	18,3	1
57	183	380	353	523	1989	2653	993	807	2653	1989	993	807	523	380	353	183	7881	1,3	0
57	65	276	671	1382	1985	2605	2208	645	2605	2208	1985	1382	671	645	276	65	9837	5,2	0
57	517	840	882	1095	1206	1478	1933	1974	1974	1933	1478	1206	1095	882	840	517	9925	2,4	0
57	260	973	1674	2329	2495	2079	1422	383	2495	2329	2079	1674	1422	973	383	260	11615	15,1	0
65	0	381	2500	2	0	0	0	0	2500	381	2	0	0	0	0	0	2883	2	1
65	0	0	0	853	2135	24	0	0	2135	853	24	0	0	0	0	0	3012	15,3	1
57	202	248	291	3918	3294	294	257	161	3918	3294	294	291	257	248	202	161	8665	8,8	0
66	468	680	1636	678	484	267	184	92	1636	680	678	484	468	267	184	92	4489	4,7	0
65	0	2820	0	0	0	0	12	3	2820	12	3	0	0	0	0	0	2835	6,2	1
57	0	19	6	0	5	38	2291	951	2291	951	38	19	6	5	0	0	3310	3,9	1
57	191	238	280	1060	2757	1798	242	211	2757	1798	1060	280	242	238	211	191	6777	17,1	0
65	0	0	0	695	3158	0	0	0	3158	695	0	0	0	0	0	0	3853	6,5	1
65	0	0	65	2893	603	0	0	0	2893	603	65	0	0	0	0	0	3561	3	1
64	0	0	0	81	1961	0	0	0	1961	81	0	0	0	0	0	0	2042	1,5	1
64	0	1	2777	1536	0	0	0	0	2777	1536	1	0	0	0	0	0	4314	1,5	1
64	0	0	0	1625	52	0	0	0	1625	52	0	0	0	0	0	0	1677	6	1
58	0	0	986	2588	794	0	3	0	2588	986	794	3	0	0	0	0	4371	4,7	1
64	118	281	628	1157	2048	1897	1424	744	2048	1897	1424	1157	744	628	281	118	8297	6	0
58	22	197	669	1875	2813	2420	1123	115	2813	2420	1875	1123	669	197	115	22	9234	1,7	0
58	1277	767	729	364	151	31	25	15	1277	767	729	364	151	31	25	15	3359	3,1	0
64	0	0	0	924	3112	468	0	0	3112	924	468	0	0	0	0	0	4504	3,3	0
58	10	196	907	1797	1258	145	24	7	1797	1258	907	196	145	24	10	7	4344	2,5	1
64	0	2129	3042	2	0	0	0	0	3042	2129	2	0	0	0	0	0	5173	16,3	1
58	0	0	0	0	0	256	3178	1052	3178	1052	256	0	0	0	0	0	4486	5,8	1
58	0	0	436	1803	1579	737	25	3	1803	1579	737	436	25	3	0	0	4583	9,5	1
58	170	483	682	1068	1052	1455	1589	1339	1589	1455	1339	1068	1052	682	483	170	7838	1	0
64	794	1840	1410	938	140	24	9	4	1840	1410	938	794	140	24	9	4	5159	2,6	0
58	94	1043	2851	3298	2906	505	4	12	3298	2906	2851	1043	505	94	12	4	10713	1,9	0
58	163	535	958	1381	2173	1371	915	262	2173	1381	1371	958	915	535	262	163	7758	2,8	0
64	0	0	0	1458	2019	0	0	0	2019	1458	0	0	0	0	0	0	3477	1,2	1
65	0	0	1426	0	0	0	1	4	1426	4	1	0	0	0	0	0	1431	2,2	1
58	1636	2061	2224	2248	1916	503	244	82	2248	2224	2061	1916	1636	503	244	82	10914	9,4	0
65	0	0	0	228	1456	146	0	0	1456	228	146	0	0	0	0	0	1830	10,6	1
58	218	811	1668	2748	1531	758	311	49	2748	1668	1531	811	758	311	218	49	8094	3,6	0
65	0	0	1746	1814	0	0	0	0	1814	1746	0	0	0	0	0	0	3560	20,1	1
58	0	0	0	2952	1394	15	0	0	2952	1394	15	0	0	0	0	0	4361	3,4	1
58	24	176	468	1037	2256	1115	445	71	2256	1115	1037	468	445	176	71	24	5592	1,4	0
58	175	420	519	717	2058	469	497	265	2058	717	519	497	469	420	265	175	5120	3,3	0
59	6	22	75	217	553	567	1401	837	1401	837	567	553	217	75	22	6	3678	3,9	0
59	0	0	0	0	2649	2266	19	0	2649	2266	19	0	0	0	0	0	4934	1,5	1
59	68	652	1782	3212	1435	360	95	22	3212	1782	1435	652	360	95	68	22	7626	3,7	0
59	0	0	0	0	0	3006	391	0	3006	391	0	0	0	0	0	0	3397	11	1
64	653	1556	1354	787	162	271	276	228	1556	1354	787	653	276	271	228	162	5287	3,5	0
64	22	18	141	928	1799	803	181	49	1799	928	803	181	141	49	22	18	3941	25,5	0
59	184	785	1515	2679	1408	393	130	26	2679	1515	1408	785	393	184	130	26	7120	3	0
59	184	399	2191	410	248	91	49	12	2191	410	399	248	184	91	49	12	3584	15,1	0
59	19	64	121	193	466	868	2081	1345	2081	1345	868	466	193	121	64	19	5157	2,7	0
64	70	264	581	798	1252	568	199	24	1252	798	581	568	264	199	70	24	3756	2,7	0
59	37	82	114	147	872	2917	228	167	2917	872	228	167	147	114	82	37	4564	2	0
65	72	178	336	1075	2787	1135	73	0	2787	1135	1075	336	178	73	72	0	5656	4	0
59	2	12	10	0	0	139	2307	0	2307	139	12	10	2	0	0	0	2470	4,7	1
65	0	1823	0	0	0	1	0	2	1823	2	1	0	0	0	0	0	1826	4,5	1
59	0	0	0	0	3336	0	0	2	3336	2	0	0	0	0	0	0	3338	5,1	1
66	167	458	826	1145	579	215	61	16	1145	826	579	458	215	167	61	16	3467	1,4	0
66	2114	2037	985	209	49	36	20	9	2114	2037	985	209	49	36	20	9	5459	1,3	0
59	5	4	3	2	26	236	1241	834	1241	834	236	26	5	4	3	2	2351	2,4	1
66	0	0	0	810	1562	55	0	0	1562	810	55	0	0	0	0	0	2427	5,1	1
59	127	276	390	1266	3136	1172	454	192	3136	1266	1172	454	390	276	192	127	7013	1,3	0
59	0	9	2217	2442	50	0	0	0	2442	2217	50	9	0	0	0	0	4718	10,2	1
66	56	26	755	1573	2002	777	74	43	2002	1573	777	755	74	56	43	26	5306	4,9	0
66	183	215	511	647	622	423	315	178	647	622	511	423	315	215	183	178	3094	1,1	0
66	1132	1377	2620	2715	2724	2006	1870	1140	2724	2715	2620	2006	1870	1377	1140	1132	15584	9,4	0
59	318	885	1488	3336	796	208	68	12	3336	1488	885	796	318	208	68	12	7111	414,2	0
66	40	78	366	983	656	1410	866	170	1410	983	866	656	366	170	78	40	4569	1,1	0
66	0	27	91	117	1578	2035	171	0	2035	1578	171	117	91	27	0	0	4019	3,2	0
66	968	1088	1788	1639	1232	701	599	348	1788	1639	1232	1088	968	701	599	348	8363	2,5	0
66	0	1247	291	0	14	57	57	34	1247	291	57	57	34	14	0	0	1700	1,5	0
66	70	827	1452	222	165	73	41	21	1452	827	222	165	73	70	41	21	2871	1,8	0
66	193	410	628	988	1684	729	500	207	1684	988	729	628	500	410	207	193	5339	3,5	0
66	45	50	1799	898	491	94	46	40	1799	898	491	94	50	46	45	40	3463	1,8	0
66	1511	1535	2193	1484	1159	821	721	414	2193	1535	1511	1484	1159	821	721	414	9838	1,1	0
66	72	3234	1695	62	0	0	9	0	3234	1695	72	62	9	0	0	0	5072	9,7	1
65	0	0	0	2155	515	0	0	0	2155	515	0	0	0	0	0	0	2670	805,2	1
65	2	1	1	1	241	1728	1481	232	1728	1481	241	232	2	1	1	1	3687	16,4	1
65	4	3	7	3	1694	2570	2	5	2570	1694	7	5	4	3	3	2	4288	3	1
65	1199	2547	8	10	10	8	6	6	2547	1199	10	10	8	8	6	6	3794	2,3	1
65	4	4	6	29	1284	5	7	7	1284	29	7	7	6	5	4	4	1346	2	1
65	4	9	10	11	1713	1779	761	0	1779	1713	761	11	10	9	4	0	4287	319,1	1
64	1	0	0	2752	1572	3	6	4	2752	1572	6	4	3	1	0	0	4338	42,6	1
64	3	1	66	2592	183	2	4	4	2592	183	66	4	4	3	2	1	2855	27,1	1
64	5	3	4	6	93	2444	100	1	2444	100	93	6	5	4	3	1	2656	4,2	1
64	2	0	3938	25	3	2	5	2	3938	25	5	3	2	2	2	0	3977	28,3	1
67	7	4	6	6	0	906	2084	80	2084	906	80	7	6	6	4	0	3093	49,4	1
63	3	2	2	33	1410	2944	603	2	2944	1410	603	33	3	2	2	2	4999	1,3	1
63	458	2292	795	3	2	2	3	2	2292	795	458	3	3	2	2	2	3557	1,1	1
63	2	1	0	0	854	2688	651	9	2688	854	651	9	2	1	0	0	4205	4,4	1
63	2	0	0	651	2760	21	2	3	2760	651	21	3	2	2	0	0	3439	4,6	1
63	0	0	197	2489	1249	0	0	1	2489	1249	197	1	0	0	0	0	3936	2,3	1
63	0	3673	0	10	11	6	9	8	3673	11	10	9	8	6	0	0	3717	1,3	1
63	2	2	2	2	1508	2494	33	0	2494	1508	33	2	2	2	2	0	4043	2,1	1
63	0	0	0	1475	3021	1388	0	0	3021	1475	1388	0	0	0	0	0	5884	5,3	1
64	0	0	0	148	2695	2867	212	0	2867	2695	212	148	0	0	0	0	5922	12,3	1
66	0	0	0	2121	1093	0	0	0	2121	1093	0	0	0	0	0	0	3214	16	1
63	0	0	17	2645	442	0	1	6	2645	442	17	6	1	0	0	0	3111	113,2	1
66	12	206	1088	2208	207	0	0	0	2208	1088	207	206	12	0	0	0	3721	36,6	0
66	0	0	0	1821	0	0	0	0	1821	0	0	0	0	0	0	0	1821	33,7	1
66	0	0	0	1249	0	0	0	1	1249	1	0	0	0	0	0	0	1250	15,3	1
66	0	0	894	2189	0	0	0	0	2189	894	0	0	0	0	0	0	3083	11,9	1
66	0	0	0	0	1650	110	0	0	1650	110	0	0	0	0	0	0	1760	24	1
63	0	0	0	1659	3750	44	0	0	3750	1659	44	0	0	0	0	0	5453	8,1	1
63	0	0	0	3802	2735	0	0	0	3802	2735	0	0	0	0	0	0	6537	10,2	1
62	0	592	2960	0	0	0	0	0	2960	592	0	0	0	0	0	0	3552	8,1	1
66	0	0	0	849	1326	0	0	0	1326	849	0	0	0	0	0	0	2175	14,1	1
62	24	91	133	190	364	453	1419	733	1419	733	453	364	190	133	91	24	3407	19,4	0
66	0	0	2541	894	0	0	0	0	2541	894	0	0	0	0	0	0	3435	3,5	1
66	18	732	767	1842	592	50	17	8	1842	767	732	592	50	18	17	8	4026	2,7	0
66	0	0	0	2897	1249	0	0	0	2897	1249	0	0	0	0	0	0	4146	2,7	1
66	0	1355	1345	0	0	0	1	2	1355	1345	2	1	0	0	0	0	2703	33	1
62	13	24	19	14	0	64	2374	55	2374	64	55	24	19	14	13	0	2563	3,2	1
62	182	249	256	319	2529	2578	248	205	2578	2529	319	256	249	248	205	182	6566	8,1	0
62	399	927	933	3111	594	154	66	24	3111	933	927	594	399	154	66	24	6208	49,1	0
66	667	1116	611	773	358	90	27	22	1116	773	667	611	358	90	27	22	3664	1,6	0
66	3	0	0	239	1206	1216	3193	210	3193	1216	1206	239	210	3	0	0	6067	1,7	0
66	0	0	0	1458	1980	0	0	0	1980	1458	0	0	0	0	0	0	3438	6,4	1
66	0	0	0	0	967	2802	251	0	2802	967	251	0	0	0	0	0	4020	14,8	1
66	0	1744	832	2	0	0	0	0	1744	832	2	0	0	0	0	0	2578	78,1	1
62	157	923	1735	1949	1737	1777	683	103	1949	1777	1737	1735	923	683	157	103	9064	22,4	0
62	11	15	10	3	0	29	1429	0	1429	29	15	11	10	3	0	0	1497	2,1	1
62	1265	1529	1717	1791	1965	1755	1835	1629	1965	1835	1791	1755	1717	1629	1529	1265	13486	44,3	0
61	1670	2100	2301	2257	2190	1843	1746	1568	2301	2257	2190	2100	1843	1746	1670	1568	15675	37	0
67	0	0	0	1375	1962	0	0	0	1962	1375	0	0	0	0	0	0	3337	16,2	1
68	0	50	2973	727	0	0	0	0	2973	727	50	0	0	0	0	0	3750	8,8	1
68	0	0	1294	0	0	0	0	3	1294	3	0	0	0	0	0	0	1297	21,2	1
61	0	0	1912	0	0	5	17	12	1912	17	12	5	0	0	0	0	1946	42	1
68	0	0	2263	0	0	0	0	1	2263	1	0	0	0	0	0	0	2264	33,5	1
60	95	348	672	1172	2333	2627	3399	2709	3399	2709	2627	2333	1172	672	348	95	13355	13,2	0
69	0	0	0	1909	479	0	0	0	1909	479	0	0	0	0	0	0	2388	31,4	1
60	2189	0	56	33	21	21	20	19	2189	56	33	21	21	20	19	0	2359	19,4	1
60	168	387	463	677	998	1473	1727	1990	1990	1727	1473	998	677	463	387	168	7883	2,1	0
60	0	0	0	0	0	0	612	0	612	0	0	0	0	0	0	0	612	5,3	0
69	0	404	2284	11	0	0	0	0	2284	404	11	0	0	0	0	0	2699	9,4	1
60	279	779	1159	2408	596	106	34	16	2408	1159	779	596	279	106	34	16	5377	7,2	0
69	5	26	160	59	369	2407	2841	113	2841	2407	369	160	113	59	26	5	5980	1,6	0
69	0	0	0	1940	196	0	0	0	1940	196	0	0	0	0	0	0	2136	3,5	1
59	0	0	21	2447	0	0	0	0	2447	21	0	0	0	0	0	0	2468	1,3	1
59	43	128	455	1209	2371	2527	1613	336	2527	2371	1613	1209	455	336	128	43	8682	1,6	0
68	0	684	1467	0	0	0	0	0	1467	684	0	0	0	0	0	0	2151	2,2	1
59	164	229	1627	1395	166	118	99	52	1627	1395	229	166	164	118	99	52	3850	1,7	0
68	0	0	0	326	1594	0	0	0	1594	326	0	0	0	0	0	0	1920	7	1
59	206	605	865	1318	1740	1882	1697	826	1882	1740	1697	1318	865	826	605	206	9139	9,2	0
68	0	0	148	1354	0	0	0	0	1354	148	0	0	0	0	0	0	1502	9,9	1
59	32	55	92	163	456	1121	399	1711	1711	1121	456	399	163	92	55	32	4029	3	0
59	587	1113	1345	3216	1326	850	599	253	3216	1345	1326	1113	850	599	587	253	9289	1,9	0
59	64	293	595	1122	1693	1558	1026	316	1693	1558	1122	1026	595	316	293	64	6667	2,1	0
59	0	0	0	2114	2320	0	0	0	2320	2114	0	0	0	0	0	0	4434	1,7	1
67	0	0	0	1876	0	0	0	0	1876	0	0	0	0	0	0	0	1876	11,9	1
59	5	6	8	24	656	1371	1302	107	1371	1302	656	107	24	8	6	5	3479	4,1	1
59	34	16	14	2	51	199	1770	1258	1770	1258	199	51	34	16	14	2	3344	7,2	1
67	0	1136	682	0	0	0	0	0	1136	682	0	0	0	0	0	0	1818	4,3	1
59	7	8	68	843	1789	337	17	6	1789	843	337	68	17	8	7	6	3075	3,2	1
59	128	585	1119	1723	1327	1669	927	216	1723	1669	1327	1119	927	585	216	128	7694	1,7	0
67	1113	1983	857	424	267	146	96	59	1983	1113	857	424	267	146	96	59	4945	7,7	0
59	0	0	0	0	2107	540	0	0	2107	540	0	0	0	0	0	0	2647	1,1	1
59	34	46	206	906	2137	1848	1528	1223	2137	1848	1528	1223	906	206	46	34	7928	4,2	0
60	22	61	125	218	536	833	1328	1401	1401	1328	833	536	218	125	61	22	4524	1,4	0
68	0	1974	2520	10	0	0	0	0	2520	1974	10	0	0	0	0	0	4504	25,7	1
60	6	26	122	427	615	2152	583	70	2152	615	583	427	122	70	26	6	4001	4,3	0
60	834	1935	322	1292	602	126	59	21	1935	1292	834	602	322	126	59	21	5191	10	0
60	0	0	0	1208	2908	214	1	0	2908	1208	214	1	0	0	0	0	4331	3,4	1
60	11	31	123	438	943	2124	977	167	2124	977	943	438	167	123	31	11	4814	18,5	0
68	0	12	56	548	2488	491	61	0	2488	548	491	61	56	12	0	0	3656	1,6	0
68	0	0	108	1691	0	0	0	7	1691	108	7	0	0	0	0	0	1806	26,6	1
61	0	0	0	0	4146	4023	0	0	4146	4023	0	0	0	0	0	0	8169	17,1	1
61	5	36	78	152	2298	472	79	18	2298	472	152	79	78	36	18	5	3138	108,1	1
67	0	0	0	0	1287	509	0	0	1287	509	0	0	0	0	0	0	1796	22,7	1
68	217	202	590	1690	2384	506	365	256	2384	1690	590	506	365	256	217	202	6210	1,5	0
68	0	0	92	2248	2082	0	0	0	2248	2082	92	0	0	0	0	0	4422	5,2	0
68	0	8	94	118	185	465	3647	1257	3647	1257	465	185	118	94	8	0	5774	5,7	0
68	559	686	1287	1298	1253	904	816	508	1298	1287	1253	904	816	686	559	508	7311	3,1	0
69	1145	1338	2258	2179	1960	1318	1224	744	2258	2179	1960	1338	1318	1224	1145	744	12166	2,2	0
69	1124	1213	2012	1991	1783	1221	1132	693	2012	1991	1783	1221	1213	1132	1124	693	11169	1,3	0
69	1426	1303	1997	1729	1401	1006	878	531	1997	1729	1426	1401	1303	1006	878	531	10271	658,4	0
67	3	2	3	5	2	2	206	1988	1988	206	5	3	3	2	2	2	2211	705,2	1
72	2	2	1	755	1994	22	0	1	1994	755	22	2	2	1	1	0	2777	137	0
65	2	3	3	11	160	2533	851	0	2533	851	160	11	3	3	2	0	3563	20,1	1
65	4	4	3	0	2502	2871	0	1	2871	2502	4	4	3	1	0	0	5385	8,9	1
70	0	0	0	0	0	839	2000	0	2000	839	0	0	0	0	0	0	2839	2,9	1
70	4	2	114	2274	271	1	1	4	2274	271	114	4	4	2	1	1	2671	16,7	1
65	8	8	10	14	9	130	3390	348	3390	348	130	14	10	9	8	8	3917	33,5	1
70	1	1	53	1949	438	0	0	0	1949	438	53	1	1	0	0	0	2442	8,1	1
70	3	0	1239	2735	401	40	1	2	2735	1239	401	40	3	2	1	0	4421	7,2	1
70	7	3	2	1	1042	1308	0	1	1308	1042	7	3	2	1	1	0	2364	13,2	1
65	1	1	2	0	447	2866	269	0	2866	447	269	2	1	1	0	0	3586	7,7	1
65	0	0	0	1957	2441	0	0	0	2441	1957	0	0	0	0	0	0	4398	16,1	1
70	0	371	3741	674	0	1	2	1	3741	674	371	2	1	1	0	0	4790	11,7	1
70	0	0	29	2000	643	0	0	0	2000	643	29	0	0	0	0	0	2672	12,8	1
65	1	0	0	60	2169	2084	0	0	2169	2084	60	1	0	0	0	0	4314	37,6	1
70	2	69	738	1702	1923	36	0	0	1923	1702	738	69	36	2	0	0	4470	7,1	1
69	0	0	5	5	81	1600	77	0	1600	81	77	5	5	0	0	0	1768	6,6	1
69	0	80	2296	857	0	0	4	1	2296	857	80	4	1	0	0	0	3238	3,1	1
69	0	0	0	2029	0	0	0	2	2029	2	0	0	0	0	0	0	2031	3,2	1
69	0	0	3	5	46	1755	490	0	1755	490	46	5	3	0	0	0	2299	28,8	1
65	0	0	0	3935	3190	0	0	0	3935	3190	0	0	0	0	0	0	7125	19	1
